address,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,PriceEstimate,RentEstimate,imgSrc
471 Adams Ave,Escondido,CA,92026,33.133987,-117.08073,695000.0,1.0,3.0,1234.0,Single Family,705000.0,3314.0,https://photos.zillowstatic.com/fp/f0b3fa703ce1efbcb5fcb56a057d5c58-p_e.jpg
23826 Vista Ramona Rd,Ramona,CA,92065,33.025978,-116.81091,694990.0,2.0,3.0,1488.0,Single Family,689100.0,3294.0,https://photos.zillowstatic.com/fp/00961559e260a05d3c0d5e3df54c9c93-p_e.jpg
"0 Willow Glen Rd, Fallbrook, CA 92028",Fallbrook,CA,92028,33.398933,-117.200134,685900,1,2,1200,Single Family,597300,2889,https://photos.zillowstatic.com/fp/d01edc2938c681d436d85b3589d143f7-p_e.jpg
3950 Oregon St UNIT 4,San Diego,CA,92104,32.749462,-117.13549,685000.0,2.0,2.0,833.0,Condo,716700.0,3058.0,https://photos.zillowstatic.com/fp/469b180e799d890d388d3fa96d08babe-p_e.jpg
1328 Carnell Ct,San Diego,CA,92154,32.572693,-117.06335,685000.0,2.0,3.0,1248.0,Single Family,697300.0,3399.0,https://photos.zillowstatic.com/fp/b45841d7aec079ecb2704ad38ec75962-p_e.jpg
1031 Susana Ct,San Marcos,CA,92078,33.1255,-117.20942,678800.0,2.0,2.0,1200.0,Single Family,679500.0,3069.0,https://photos.zillowstatic.com/fp/0ac2488816394e95fa7f9467b2d93e18-p_e.jpg
9930 Scripps Vista Way UNIT 145,San Diego,CA,92131,32.92457,-117.11246,675000.0,3.0,2.0,1116.0,Townhouse,693000.0,3200.0,https://photos.zillowstatic.com/fp/31e317b88bc146de708dc4c37fd22fd2-p_e.jpg
9268 Hightop Ter,Lakeside,CA,92040,32.847042,-116.94041,675000.0,2.0,3.0,1234.0,Single Family,697800.0,2714.0,https://photos.zillowstatic.com/fp/74a63b0b43cddca35b31f86413f4c55d-p_e.jpg
738 Carlsbad St,Spring Valley,CA,91977,32.70714,-117.0184,675000.0,2.0,3.0,1056.0,Single Family,696500.0,3294.0,https://photos.zillowstatic.com/fp/8c62b2eb345c594ebd320681b72011a1-p_e.jpg
1689 Raynell Way,El Cajon,CA,92019,32.78351,-116.91862,675000.0,2.0,4.0,1232.0,Single Family,669800.0,4089.0,https://photos.zillowstatic.com/fp/b6aeddc88b29d27238e722aedd8efef8-p_e.jpg
3507 Caminito Sier,Carlsbad,CA,92009,33.078667,-117.23138,674000.0,2.0,2.0,1022.0,Condo,677500.0,3214.0,https://photos.zillowstatic.com/fp/f3acc9050be116f281132a0402f836a7-p_e.jpg
989 Caminito Estrella,Chula Vista,CA,91910,32.63916,-117.03126,655000.0,2.0,3.0,1100.0,Single Family,652900.0,3413.0,https://photos.zillowstatic.com/fp/9445d088bee2f8ab9755280b5fc0f5e5-p_e.jpg
7200 Melody Ln UNIT 76,La Mesa,CA,91942,32.77798,-117.041565,650000.0,2.0,2.0,1194.0,Townhouse,658200.0,2995.0,https://photos.zillowstatic.com/fp/233ac2a82009aecd18035c14262e5cbd-p_e.jpg
9921 Rockgate Way,Spring Valley,CA,91977,32.73521,-116.98258,650000.0,2.0,3.0,1296.0,Condo,632800.0,3234.0,https://photos.zillowstatic.com/fp/3989b785ced1d868af826548d53f210e-p_e.jpg
11355 Affinity Ct UNIT 187,San Diego,CA,92131,32.92522,-117.11074,650000.0,2.0,2.0,1032.0,Single Family,659000.0,2995.0,https://photos.zillowstatic.com/fp/cc5b7fe2f7052ded20dc51704f930f97-p_e.jpg
612 Via Del Mar,Vista,CA,92081,33.188972,-117.26509,649999.0,2.0,3.0,1840.0,Manufactured,652900.0,1783.0,https://photos.zillowstatic.com/fp/42509dbdab2b5864aa2bf8e216af45d4-p_e.jpg
14955 Avenida Venusto UNIT 69,San Diego,CA,92128,32.98951,-117.067696,649900.0,2.0,3.0,1248.0,Single Family,,3528.0,https://photos.zillowstatic.com/fp/f6db5a196350542a8c2074e2aca0e109-p_e.jpg
212 Montgomery St,Chula Vista,CA,91911,32.59705,-117.06075,649000.0,1.0,2.0,700.0,Single Family,652300.0,2014.0,https://photos.zillowstatic.com/fp/19724b3c9a840746ad9dabd1321ae085-p_e.jpg
4221 Bonita Rd UNIT 10,Bonita,CA,91902,32.661057,-117.03659,649000.0,3.0,3.0,1647.0,Condo,659000.0,3449.0,https://photos.zillowstatic.com/fp/fa69470333b92abfcd60877fd052ec8a-p_e.jpg
8505 Palm Pl,Lemon Grove,CA,91945,32.73439,-117.01728,630000.0,2.0,3.0,1359.0,Single Family,640100.0,3549.0,https://photos.zillowstatic.com/fp/7915b6adcbe92292b10506ad4f614369-p_e.jpg
2802 Hopkins St,San Diego,CA,92139,32.66787,-117.06633,629900.0,2.0,3.0,1520.0,Single Family,,3762.0,https://photos.zillowstatic.com/fp/0e7eddef79fb540cab5a0fb917185bc3-p_e.jpg
1825 Lodi Gln,Escondido,CA,92026,33.149532,-117.10765,625000.0,2.0,2.0,1666.0,Single Family,618500.0,3499.0,https://photos.zillowstatic.com/fp/abe670f482e66b8de791c40e1d3492f6-p_e.jpg
10644 Dabney Dr APT 150,San Diego,CA,92126,32.91021,-117.15939,625000.0,2.0,2.0,920.0,Condo,644000.0,2900.0,https://photos.zillowstatic.com/fp/d45a159c3cf49ae99fbff853e6861db5-p_e.jpg
4444 W Point Loma Blvd UNIT 106,San Diego,CA,92107,32.752655,-117.23205,599900.0,2.0,2.0,986.0,Single Family,596200.0,3195.0,https://photos.zillowstatic.com/fp/51f622fef2cbc3f36c7f97599a218234-p_e.jpg
518 S Orange Ave,El Cajon,CA,92020,32.79001,-116.96383,599900.0,2.0,3.0,1242.0,Single Family,610800.0,3499.0,https://photos.zillowstatic.com/fp/ee23ec053559136ad4e0f161fd930f38-p_e.jpg
2033 E Washington Ave,Escondido,CA,92027,33.14191,-117.053024,599000.0,2.0,3.0,912.0,Single Family,549600.0,2555.0,https://photos.zillowstatic.com/fp/552d150e8817408cc61fd8e01e07448a-p_e.jpg
3988 60th St UNIT 23,San Diego,CA,92115,32.750103,-117.067245,574999.0,3.0,3.0,1147.0,Townhouse,579500.0,3025.0,https://photos.zillowstatic.com/fp/b5111385f86d67ce10c30c9bf7417aa3-p_e.jpg
7358 Park View Ct UNIT 145,Santee,CA,92071,32.83462,-117.036835,569900.0,2.0,2.0,990.0,Condo,523700.0,2895.0,https://photos.zillowstatic.com/fp/908248ae138f6af900cee5eddb49464f-p_e.jpg
8521 Villa La Jolla Dr APT H,La Jolla,CA,92037,32.863052,-117.23559,569000.0,1.0,1.0,504.0,Condo,513800.0,2400.0,https://photos.zillowstatic.com/fp/e5f058b323bb23aed10adcd65b8583be-p_e.jpg
8765 Spring Canyon Dr,Spring Valley,CA,91977,32.69563,-117.01014,565000.0,3.0,3.0,1226.0,Townhouse,556100.0,3234.0,https://photos.zillowstatic.com/fp/5b695fba7a9bfcad80934b37325bd16b-p_e.jpg
1365 Seacoast Dr UNIT N,Imperial Beach,CA,91932,32.57188,-117.1318,559000.0,1.0,2.0,650.0,Single Family,561300.0,2870.0,https://photos.zillowstatic.com/fp/2378944bae4805569588aa01dc602a64-p_e.jpg
1454 15th St,Imperial Beach,CA,91932,32.56992,-117.10181,559000.0,2.0,2.0,952.0,Townhouse,530800.0,2595.0,https://photos.zillowstatic.com/fp/83464cb30e86a48eae4a767b0a5e7019-p_e.jpg
3569 Coconut Way,Oceanside,CA,92058,33.233673,-117.336426,550000.0,2.0,2.0,1017.0,Condo,488400.0,2864.0,https://photos.zillowstatic.com/fp/9c5a208bdaf39a2a0f9924647eed29b8-p_e.jpg
595 Beverly Pl,San Marcos,CA,92078,33.134125,-117.20316,550000.0,2.0,2.0,1068.0,Townhouse,,2995.0,https://photos.zillowstatic.com/fp/bf81082fed7c6dbe958c92c5f44d8b3d-p_e.jpg
350 N El Camino Real SPACE 48,Encinitas,CA,92024,33.05479,-117.26355,549900.0,3.0,2.0,1740.0,Manufactured,548900.0,1654.0,https://photos.zillowstatic.com/fp/1d362b8f8fad7cf50f249a10f605b181-p_e.jpg
1434 Hilltop Dr 1,Chula Vista,CA,91911,32.604057,-117.05291,549000.0,2.0,3.0,1296.0,Townhouse,535200.0,3284.0,https://photos.zillowstatic.com/fp/0cb062035090b977bbada159e86f22a2-p_e.jpg
3866 San Pablo Ave,Oceanside,CA,92057,33.220127,-117.32338,549000.0,2.0,2.0,977.0,Single Family,553400.0,2695.0,https://photos.zillowstatic.com/fp/17149650eee10b3bc28e171e18ab882b-p_e.jpg
4322 Dowitcher Way,Oceanside,CA,92057,33.224567,-117.303444,549000.0,2.0,2.0,1056.0,Single Family,540400.0,2800.0,https://photos.zillowstatic.com/fp/35b24a800fb431e3260328b750b659a3-p_e.jpg
5760 Riley St UNIT 2,San Diego,CA,92110,32.767498,-117.18934,549000.0,2.0,2.0,866.0,Condo,,,https://photos.zillowstatic.com/fp/8242e2ff45baff4cfdf998be63ce9b85-p_e.jpg
13806 Pinkard Way UNIT 41,El Cajon,CA,92021,32.84246,-116.88828,549000.0,3.0,2.0,1191.0,Townhouse,542700.0,2995.0,https://photos.zillowstatic.com/fp/f4132bf07b52de26cfa21fdd9b42197d-p_e.jpg
7029 San Bartolo St 44,Carlsbad,CA,92011,33.10141,-117.31329,537000.0,2.0,2.0,1600.0,Manufactured,,,https://photos.zillowstatic.com/fp/b30dab943fd6c0e6cfb1b52766c8b3ea-p_e.jpg
6025 Estelle St APT 7,San Diego,CA,92115,32.758347,-117.06766,529999.0,2.0,2.0,953.0,Condo,543000.0,2719.0,https://photos.zillowstatic.com/fp/a331d3ad3a07454fefb34d2a53b664ae-p_e.jpg
1930 W San Marcos Blvd SPACE 168A,San Marcos,CA,92078,33.13864,-117.214806,520000.0,2.0,2.0,2160.0,Manufactured,502000.0,1656.0,https://photos.zillowstatic.com/fp/26339a5270722d21eeb1bc255053a63e-p_e.jpg
903 Jamacha Rd,El Cajon,CA,92019,32.783974,-116.92772,519900.0,2.0,3.0,1014.0,Condo,529800.0,3194.0,https://photos.zillowstatic.com/fp/7eac20af95f82e58c7d8fa4b5fe2cf5d-p_e.jpg
2112 E Vista Way APT 16,Vista,CA,92084,33.232975,-117.226875,515000.0,3.0,3.0,1452.0,Condo,523200.0,3234.0,https://photos.zillowstatic.com/fp/c416764f86f34cb98409b127ee0c5948-p_e.jpg
1384 Temple Heights Dr,Oceanside,CA,92056,33.22394,-117.272995,510000.0,1.0,2.0,873.0,Single Family,,2450.0,https://photos.zillowstatic.com/fp/aa66ad9c70dedc412a860e7c37dcf7eb-p_e.jpg
1651 S Juniper St UNIT 1,Escondido,CA,92025,33.107574,-117.070946,500000.0,2.0,2.0,988.0,Condo,446700.0,2527.0,https://photos.zillowstatic.com/fp/971e09fdb475ff24cc901f602824b0e6-p_e.jpg
3660 Vista Campana N UNIT 34,Oceanside,CA,92057,33.2182,-117.32945,499999.0,2.0,2.0,1004.0,Single Family,487200.0,2665.0,https://photos.zillowstatic.com/fp/629a598669dbc2581582564e0c6529fe-p_e.jpg
4722 Westridge Dr,Oceanside,CA,92056,33.21541,-117.2734,499900.0,1.0,2.0,873.0,Single Family,508800.0,2500.0,https://photos.zillowstatic.com/fp/f1ffaab5dfa2dcbde5da0dff92a05425-p_e.jpg
1410 El Norte Pkwy 165,San Marcos,CA,92069,33.1552,-117.1559,499000.0,2.0,2.0,1440.0,Manufactured,,,https://photos.zillowstatic.com/fp/5da3cb25195a3efb2bd6f11e18098a5a-p_e.jpg
238 Washington St B,Vista,CA,92084,33.20461,-117.24256,499000.0,1.0,2.0,896.0,Townhouse,493700.0,2450.0,https://photos.zillowstatic.com/fp/fbb6832b7e97cd982449cd5823113349-p_e.jpg
8475 Avenida Angulia UNIT 39,Spring Valley,CA,91977,32.69625,-117.01483,490000.0,2.0,2.0,862.0,Townhouse,440500.0,2322.0,https://photos.zillowstatic.com/fp/5bda2501901605f4a72d7f9a5f5f7170-p_e.jpg
1041 Turnstone Way,Oceanside,CA,92057,33.224167,-117.29734,489900.0,2.0,2.0,1064.0,Single Family,481200.0,2852.0,https://photos.zillowstatic.com/fp/60bdcbdd90dc34b24042ca977613f621-p_e.jpg
1333 8th Ave UNIT 303,San Diego,CA,92101,32.719246,-117.15716,485900.0,1.0,1.0,673.0,Single Family,484300.0,2475.0,https://photos.zillowstatic.com/fp/adfce76052bfdcc4a34f8d5fdd46074d-p_e.jpg
2316 Tocayo Ave UNIT 55,San Diego,CA,92154,32.56424,-117.082756,480000.0,1.0,2.0,840.0,Condo,456300.0,2570.0,https://photos.zillowstatic.com/fp/7a5a09b93b1ac0c60a42291d48849195-p_e.jpg
4205 45th St APT 4,San Diego,CA,92115,32.753345,-117.09733,475000.0,2.0,2.0,930.0,Condo,482400.0,2629.0,https://photos.zillowstatic.com/fp/740722e4964bb3a6498c044037ca578c-p_e.jpg
5980 Dandridge Ln UNIT 207,San Diego,CA,92115,32.74853,-117.0677,475000.0,2.0,2.0,1134.0,Condo,479200.0,2595.0,https://photos.zillowstatic.com/fp/8abfcdbf155c4d10717a24bd246050cb-p_e.jpg
18650 Caminito Cantilena UNIT 282,San Diego,CA,92128,33.04826,-117.07202,464900.0,1.0,1.0,814.0,Condo,482200.0,2350.0,https://photos.zillowstatic.com/fp/9d6af0b22d105ff1c283a27abd932189-p_e.jpg
4787 Castle Ave,San Diego,CA,92105,32.745007,-117.09185,461700.0,1.0,2.0,744.0,Single Family,588700.0,2835.0,https://photos.zillowstatic.com/fp/136f4eb62e40b6a822d1662abc8d9482-p_e.jpg
1385 Caminito Gabaldon UNIT F,San Diego,CA,92108,32.77237,-117.15132,459500.0,1.0,1.0,726.0,Condo,399200.0,2250.0,https://photos.zillowstatic.com/fp/dd0d7494a8b5dff602b35ebdfbb2e999-p_e.jpg
27725 Highway 79,Santa Ysabel,CA,92070,33.201607,-116.70123,439000.0,2.0,2.0,723.0,Single Family,,,https://photos.zillowstatic.com/fp/0c17cc4e04b85f1927e046fd12d2caba-p_e.jpg
"3522 Pear Blossom Dr, Oceanside, CA 92057",Oceanside,CA,92057,33.209682,-117.332466,430000,2,2,1046,Single Family,419900,2800,https://photos.zillowstatic.com/fp/b6d86ea667737116b2fbcff788bab14d-p_e.jpg
3684 Bartlett Ave,Oceanside,CA,92057,33.21163,-117.328156,429000.0,2.0,2.0,1050.0,Condo,450500.0,2800.0,https://photos.zillowstatic.com/fp/1a18b0d14405242e3b98f3349299f998-p_e.jpg
1627 Lotus Gln,Escondido,CA,92026,33.14949,-117.11877,425000.0,2.0,2.0,1440.0,Manufactured,423700.0,1395.0,https://photos.zillowstatic.com/fp/db420176807c4b2173aa62ee089213f4-p_e.jpg
3606 Vista Rey UNIT 36,Oceanside,CA,92057,33.21918,-117.33138,419999.0,2.0,2.0,1177.0,Condo,420800.0,2808.0,https://photos.zillowstatic.com/fp/eec3bf7b702743a9ea4af27fef49fe45-p_e.jpg
4424 Estrella Ave APT 5,San Diego,CA,92115,32.757027,-117.09036,399000.0,1.0,1.0,580.0,Condo,334400.0,1852.0,https://photos.zillowstatic.com/fp/02f53fcdbb364489076052f11d123cda-p_e.jpg
101 S Spruce St UNIT 228,Escondido,CA,92025,33.116028,-117.09123,398000.0,2.0,2.0,857.0,Condo,397000.0,2633.0,https://photos.zillowstatic.com/fp/ed9fa3fa0c1542bcc8980e396f684a81-p_e.jpg
155 Las Flores Dr SPACE 77,San Marcos,CA,92069,33.155384,-117.20246,380000.0,2.0,3.0,1356.0,Manufactured,373200.0,1219.0,https://photos.zillowstatic.com/fp/42be31e44d1cecc7fd706c7bc9e71030-p_e.jpg
15935 Spring Oaks Rd SPACE 169,El Cajon,CA,92021,32.860497,-116.825165,375000.0,2.0,3.0,1440.0,Manufactured,381400.0,928.0,https://photos.zillowstatic.com/fp/9d1938813e35fa70e934aa25fa6c4d98-p_e.jpg
4050 46th St UNIT 18,San Diego,CA,92105,32.750538,-117.09595,365000.0,1.0,1.0,540.0,Condo,363300.0,1700.0,https://photos.zillowstatic.com/fp/4b1b3247137c2d21db37c2f6f6e750e4-p_e.jpg
1677 Pentecost Way UNIT 4,San Diego,CA,92105,32.723278,-117.08125,345000.0,1.0,1.0,668.0,Townhouse,353800.0,2034.0,https://photos.zillowstatic.com/fp/29e8bf2fb4b6d81c01fd2cbc861d4ef4-p_e.jpg
999 N Pacific St UNIT F13,Oceanside,CA,92054,33.2006,-117.38896,345000.0,2.0,2.0,1041.0,Single Family,,4196.0,https://photos.zillowstatic.com/fp/bec312154da76a2269421c6eccced27b-p_e.jpg
276 N El Camino Real SPACE 56,Oceanside,CA,92058,33.234184,-117.32829,339900.0,2.0,2.0,1440.0,Manufactured,,,https://photos.zillowstatic.com/fp/15b1ebece5efbe5cee2dab2675727bd9-p_e.jpg
200 N El Camino Real SPACE 163,Oceanside,CA,92058,33.232033,-117.33218,319000.0,2.0,3.0,1344.0,Manufactured,318300.0,965.0,https://photos.zillowstatic.com/fp/1b8bbceeddd9446acc10e858238d5482-p_e.jpg
90 Blue Sky Ln,Oceanside,CA,92056,33.179306,-117.27857,304888.0,2.0,2.0,1440.0,Manufactured,319300.0,936.0,https://photos.zillowstatic.com/fp/d1d92dba8fddee684c5ef0c0839ad4e1-p_e.jpg
2750 Wheatstone St SPACE 68,San Diego,CA,92111,32.79301,-117.1808,299000.0,2.0,2.0,1000.0,Manufactured,307100.0,1106.0,https://photos.zillowstatic.com/fp/d719cf3ca631332d08d18bd7789d396f-p_e.jpg
9255 N Magnolia Ave SPACE 161,Santee,CA,92071,32.845737,-116.96876,295000.0,2.0,2.0,1152.0,Manufactured,,,https://photos.zillowstatic.com/fp/be26fc1b04bd70ca694ff3788e216901-p_e.jpg
1010 E Bobier Dr SPACE 31,Vista,CA,92084,33.221004,-117.227745,249000.0,2.0,3.0,1440.0,Manufactured,242000.0,791.0,https://photos.zillowstatic.com/fp/975fef14c4d7cbffeddb78a1c90df025-p_e.jpg
14215 Pecan Park Ln SPACE 91,El Cajon,CA,92021,32.843693,-116.87695,245000.0,2.0,4.0,1440.0,Manufactured,210100.0,703.0,https://photos.zillowstatic.com/fp/8b4f96fe1a90d7f083d0723949a82fcc-p_e.jpg
900 Howard Ave SPACE 29,Escondido,CA,92029,33.112392,-117.109695,229000.0,2.0,2.0,672.0,Manufactured,,,https://photos.zillowstatic.com/fp/b2bef321bc7000acb846456dc31345a5-p_e.jpg
7467 Mission Gorge Rd SPACE 13,Santee,CA,92071,32.834618,-117.03284,199000.0,2.0,2.0,1344.0,Manufactured,485300.0,1316.0,https://photos.zillowstatic.com/fp/85e5e3354459a74c02fb7942204b1815-p_e.jpg
400 Greenfield Dr SPACE 147,El Cajon,CA,92021,32.814392,-116.95801,189900.0,2.0,3.0,1512.0,Manufactured,,2629.0,https://photos.zillowstatic.com/fp/b37b8044f4e807b77b2a144b09910c5a-p_e.jpg
2750 Wheatstone St SPACE 219,San Diego,CA,92111,32.795437,-117.18293,185000.0,2.0,2.0,1080.0,Manufactured,185500.0,1077.0,https://photos.zillowstatic.com/fp/db2a89f7b5ad63a9b949f20b30eb317d-p_e.jpg
275 S Worthington St S 123,Spring Valley,CA,91977,32.69119,-117.020035,175000.0,2.0,2.0,1464.0,Manufactured,,,https://photos.zillowstatic.com/fp/f6a9ae3881a1ca9697f6b823aa6fc3f2-p_e.jpg
900 Howard Ave SPACE 67,Escondido,CA,92029,33.113667,-117.108025,155000.0,2.0,2.0,732.0,Manufactured,,,https://photos.zillowstatic.com/fp/2b0a3b42a048b64608d152a2d78a3ee2-p_e.jpg
450 E Bradley Ave SPACE 48,El Cajon,CA,92021,32.81943,-116.95289,100000.0,2.0,2.0,1071.0,Manufactured,122600.0,393.0,https://photos.zillowstatic.com/fp/7238587c8d4f400984f7d23c0736458d-p_e.jpg
28890 Lilac Rd SPACE 97,Valley Center,CA,92082,33.234432,-117.05792,45000.0,2.0,2.0,1344.0,Manufactured,,648.0,https://photos.zillowstatic.com/fp/7a8700eff1de82753ad1cac669232444-p_e.jpg
